asset_id,purchase_date,device_type,department,region,brand,model_year,age_in_months,battery_cycles,battery_health_percent,smart_sectors_reallocated,thermal_events_count,daily_usage_hours,usage_type,os,overheating_issues,performance_rating,total_incidents,critical_incidents,high_incidents,medium_incidents,low_incidents,avg_resolution_time_hours,incident_rate_per_month,critical_incident_ratio,battery_degradation_rate,thermal_events_per_month,risk_score,risk_label,data_completeness,created_at,purchase_year,age_in_months_recalc
LAP-0718,2019-02-28 00:57:36.000000000,laptop,Engineering,US,HP,2018,84,136,24.0,92,45,5.0,Office,Windows,False,1,17,3,5,4,5,9.45,2.024,0.1765,0.9048,0.5357,0.874,high,1.0,2019-03-19 00:57:36.000000000,2025,9
LAP-0719,2023-01-28 17:16:48.000000000,laptop,Engineering,EU,Asus,2023,37,162,40.0,69,27,11.6,Gaming,Windows,True,1,12,0,2,4,6,10.62,3.243,0.0,1.6216,0.7297,0.593,high,1.0,2023-02-25 17:16:48.000000000,2025,8
LAP-0720,2025-07-29 22:04:48.000000000,laptop,Engineering,US,Acer,2024,7,145,40.0,47,9,6.0,Office,Windows,False,2,8,0,1,3,4,8.76,8.0,0.0,8.5714,1.2857,0.375,medium,0.42,2025-08-05 22:04:48.000000000,2025,6
LAP-0721,2022-08-29 12:28:48.000000000,laptop,Sales,US,Dell,2022,42,132,40.0,45,5,4.5,Office,Windows,False,2,8,0,1,3,4,10.08,1.905,0.0,1.4286,0.119,0.428,medium,1.0,2022-09-23 12:28:48.000000000,2025,9
LAP-0722,2021-11-28 13:26:23.999999992,laptop,IT,US,Asus,2021,51,100,40.18,50,3,5.9,Creative,Windows,False,2,8,0,1,3,4,7.42,1.569,0.0,1.1729,0.0588,0.448,medium,1.0,2021-12-01 13:26:23.999999992,2025,7
LAP-0723,2024-03-29 21:07:12.000000000,laptop,Engineering,US,Acer,2024,23,100,62.86,4,1,5.0,Office,Windows,False,4,3,0,0,1,2,8.71,1.304,0.0,1.6148,0.0435,0.183,low,1.0,2024-04-14 21:07:12.000000000,2025,2
LAP-0724,2023-11-29 02:52:48.000000000,laptop,Finance,EU,Apple,2023,27,100,58.2,32,12,7.7,Office,macOS,True,2,10,0,2,4,4,9.04,3.704,0.0,1.5481,0.4444,0.373,medium,1.0,2023-12-17 02:52:48.000000000,2025,2
LAP-0725,2023-03-30 14:23:59.999999992,laptop,Operations,US,Dell,2023,35,118,57.03,39,8,7.8,Programming,Windows,False,2,10,0,2,4,4,10.24,2.857,0.0,1.2277,0.2286,0.39,medium,1.0,2023-04-15 14:23:59.999999992,2025,6
LAP-0726,2023-10-29 16:19:12.000000000,laptop,Engineering,India,Acer,2023,28,152,40.0,79,5,7.5,Programming,Windows,False,1,20,0,4,8,8,7.39,7.143,0.0,2.1429,0.1786,0.586,high,0.47,2023-11-21 16:19:12.000000000,2025,11
LAP-0727,2024-03-29 21:07:12.000000000,laptop,Operations,US,Apple,2023,23,131,40.0,62,0,5.1,Creative,macOS,False,1,15,0,3,6,6,9.96,6.522,0.0,2.6087,0.0,0.472,medium,0.87,2024-04-05 21:07:12.000000000,2025,8
LAP-0728,2025-05-30 00:57:36.000000000,laptop,Engineering,India,Acer,2025,9,191,40.0,64,8,9.5,Programming,Windows,False,1,20,0,4,8,8,10.85,20.0,0.0,6.6667,0.8889,0.529,medium,0.37,2025-06-03 00:57:36.000000000,2025,7
LAP-0729,2020-02-28 07:40:47.999999975,laptop,Finance,US,Dell,2020,72,100,31.0,93,46,10.6,Gaming,Windows,False,2,18,3,6,4,5,11.1,2.5,0.1667,0.9583,0.6389,0.873,high,1.0,2020-03-26 07:40:47.999999975,2026,1
LAP-0730,2020-06-29 01:55:11.999999992,laptop,Engineering,India,Lenovo,2020,68,130,15.0,99,46,9.7,Gaming,Windows,False,1,19,3,5,4,7,8.28,2.794,0.1579,1.25,0.6765,0.926,high,1.0,2020-07-24 01:55:11.999999992,2025,6
LAP-0731,2023-01-28 17:16:48.000000000,laptop,IT,India,Acer,2023,37,100,60.54,7,7,3.1,Office,Windows,False,4,3,0,0,1,2,9.45,0.811,0.0,1.0665,0.1892,0.248,low,1.0,2023-02-27 17:16:48.000000000,2025,5
LAP-0732,2025-07-29 22:04:48.000000000,laptop,IT,India,HP,2025,7,100,74.24,0,8,3.5,Student,Windows,False,4,5,0,0,2,3,4.38,5.0,0.0,3.68,1.1429,0.161,low,1.0,2025-08-06 22:04:48.000000000,2025,2
LAP-0733,2020-04-29 04:47:59.999999983,laptop,HR,EU,Lenovo,2020,70,100,31.0,98,48,8.6,Programming,Windows,False,2,17,3,4,5,5,8.26,2.429,0.1765,0.9857,0.6857,0.876,high,0.67,2020-05-12 04:47:59.999999983,2026,1
LAP-0734,2024-12-28 20:09:36.000000000,laptop,IT,India,HP,2024,14,100,40.0,49,38,3.8,Office,Windows,True,1,15,0,3,6,6,7.01,10.714,0.0,4.2857,2.7143,0.579,high,1.0,2025-01-10 20:09:36.000000000,2026,1
LAP-0735,2023-01-28 17:16:48.000000000,laptop,Engineering,US,Asus,2023,37,100,40.0,53,0,6.9,Office,Windows,False,2,8,0,1,3,4,8.95,2.162,0.0,1.6216,0.0,0.413,medium,0.8,2023-02-14 17:16:48.000000000,2025,8
LAP-0736,2023-10-29 16:19:12.000000000,laptop,HR,India,Dell,2023,28,100,78.56,12,3,7.5,Office,Windows,False,4,4,0,0,1,3,8.0,1.429,0.0,0.7657,0.1071,0.188,low,0.83,2023-11-15 16:19:12.000000000,2026,1
LAP-0737,2022-10-29 09:35:59.999999992,laptop,Sales,EU,Lenovo,2022,40,100,40.0,63,29,7.2,Programming,Windows,True,1,12,0,2,4,6,8.41,3.0,0.0,1.5,0.725,0.595,high,1.0,2022-11-03 09:35:59.999999992,2025,7
LAP-0738,2023-11-29 02:52:48.000000000,laptop,Engineering,US,Dell,2023,27,111,40.0,49,35,3.8,Office,Windows,True,2,12,0,2,4,6,5.59,4.444,0.0,2.2222,1.2963,0.564,high,1.0,2023-12-05 02:52:48.000000000,2025,10
LAP-0739,2024-05-29 18:14:24.000000000,laptop,Operations,US,Apple,2024,21,256,40.31,60,9,8.9,Creative,macOS,False,2,8,0,1,3,4,10.16,3.81,0.0,2.8424,0.4286,0.429,medium,1.0,2024-06-17 18:14:24.000000000,2025,11
LAP-0740,2025-08-29 08:38:24.000000000,laptop,IT,EU,Dell,2024,6,100,40.0,57,3,3.4,Office,Windows,False,1,18,0,3,7,8,9.91,18.0,0.0,10.0,0.5,0.469,medium,1.0,2025-09-11 08:38:24.000000000,2025,4
LAP-0741,2025-06-29 11:31:12.000000000,laptop,IT,EU,Dell,2025,8,100,77.1,17,1,10.7,Gaming,Windows,False,4,4,0,0,1,3,6.92,4.0,0.0,2.8625,0.125,0.152,low,0.92,2025-07-24 11:31:12.000000000,2025,6
LAP-0742,2020-12-28 17:16:48.000000000,laptop,Sales,India,Dell,2019,62,100,19.0,95,45,3.9,Student,Windows,False,2,20,4,6,3,7,8.19,3.226,0.2,1.3065,0.7258,0.902,high,1.0,2021-01-25 17:16:48.000000000,2025,12
LAP-0743,2020-05-29 15:21:35.999999992,laptop,Operations,US,Dell,2020,69,129,31.0,89,48,7.3,Programming,Windows,True,2,18,4,5,4,5,7.74,2.609,0.2222,1.0,0.6957,0.866,high,1.0,2020-06-24 15:21:35.999999992,2025,11
LAP-0744,2024-05-29 18:14:24.000000000,laptop,Finance,EU,Lenovo,2023,21,100,64.89,12,5,5.4,Creative,Windows,False,4,2,0,0,0,2,5.73,0.952,0.0,1.6719,0.2381,0.196,low,1.0,2024-06-12 18:14:24.000000000,2025,4
LAP-0745,2020-09-28 09:35:59.999999992,laptop,IT,India,Lenovo,2019,65,100,19.0,88,48,3.4,Office,Windows,False,2,20,5,4,5,6,8.7,3.077,0.25,1.2462,0.7385,0.906,high,0.44,2020-10-20 09:35:59.999999992,2025,5
LAP-0746,2019-03-30 11:31:12.000000000,laptop,HR,India,Dell,2019,83,100,24.0,93,47,8.0,Gaming,Windows,False,1,19,4,5,4,6,12.02,2.289,0.2105,0.9157,0.5663,0.904,high,1.0,2019-04-03 11:31:12.000000000,2025,2
LAP-0747,2022-10-29 09:35:59.999999992,laptop,HR,India,Lenovo,2021,40,100,51.37,31,1,5.6,Office,Windows,False,2,9,0,1,3,5,5.07,2.25,0.0,1.2158,0.025,0.361,medium,0.7,2022-11-26 09:35:59.999999992,2025,3
LAP-0748,2025-04-29 14:24:00.000000000,laptop,Sales,India,Apple,2025,10,148,60.9,17,7,7.2,Office,macOS,False,4,2,0,0,0,2,7.51,2.0,0.0,3.91,0.7,0.201,low,1.0,2025-05-06 14:24:00.000000000,2025,6
LAP-0749,2023-11-29 02:52:48.000000000,laptop,Engineering,US,Dell,2023,27,100,48.53,58,3,3.9,Student,Windows,False,2,12,0,2,4,6,9.62,4.444,0.0,1.9063,0.1111,0.433,medium,0.7,2023-12-07 02:52:48.000000000,2025,9
LAP-0750,2022-09-28 23:02:24.000000000,laptop,IT,US,Lenovo,2021,41,100,40.0,66,5,5.8,Creative,Windows,False,1,14,0,2,5,7,7.99,3.415,0.0,1.4634,0.122,0.527,medium,0.72,2022-10-23 23:02:24.000000000,2025,7
LAP-0751,2022-02-27 21:07:11.999999992,laptop,IT,US,Asus,2021,48,100,88.4,14,41,10.6,Creative,Windows,True,5,2,0,0,0,2,6.04,0.417,0.0,0.2417,0.8542,0.341,low,1.0,2022-03-12 21:07:11.999999992,2025,4
LAP-0752,2025-07-29 22:04:48.000000000,laptop,IT,EU,Dell,2025,7,160,40.0,81,5,3.6,Office,Windows,False,1,17,0,3,6,8,9.39,17.0,0.0,8.5714,0.7143,0.517,medium,1.0,2025-08-25 22:04:48.000000000,2025,11
LAP-0753,2019-08-29 16:19:11.999999983,laptop,Sales,US,Lenovo,2019,78,100,16.0,95,46,3.3,Student,Windows,False,1,19,2,6,4,7,6.43,2.436,0.1053,1.0769,0.5897,0.924,high,0.82,2019-09-04 16:19:11.999999983,2025,3
LAP-0754,2019-03-30 11:31:12.000000000,laptop,HR,India,HP,2019,83,100,31.0,96,49,3.3,Office,Windows,False,1,18,3,4,4,7,4.32,2.169,0.1667,0.8313,0.5904,0.891,high,1.0,2019-04-05 11:31:12.000000000,2025,9
LAP-0755,2024-12-28 20:09:36.000000000,laptop,Finance,EU,Apple,2024,14,100,83.22,7,1,6.8,Programming,macOS,False,5,1,0,0,0,1,5.11,0.714,0.0,1.1986,0.0714,0.099,low,0.83,2025-01-21 20:09:36.000000000,2025,5
LAP-0756,2019-12-29 10:33:36.000000009,laptop,Finance,US,Apple,2018,74,100,34.0,99,50,5.5,Programming,macOS,True,2,17,2,6,4,5,7.4,2.297,0.1176,0.8919,0.6757,0.883,high,1.0,2020-01-26 10:33:36.000000009,2026,1
LAP-0757,2022-10-29 09:35:59.999999992,laptop,Engineering,EU,Acer,2022,40,172,40.0,67,5,10.5,Creative,Windows,False,1,14,0,2,5,7,10.54,3.5,0.0,1.5,0.125,0.527,medium,0.7,2022-11-19 09:35:59.999999992,2025,8
LAP-0758,2025-02-27 17:16:48.000000000,laptop,Sales,India,Asus,2025,12,188,86.76,22,8,8.1,Gaming,Windows,False,5,1,0,0,0,1,3.6,0.833,0.0,1.1033,0.6667,0.144,low,0.82,2025-03-29 17:16:48.000000000,2025,6
LAP-0759,2024-04-29 07:40:47.999999992,laptop,IT,India,Lenovo,2024,22,141,40.0,43,7,11.1,Programming,Windows,False,2,10,0,2,4,4,9.18,4.545,0.0,2.7273,0.3182,0.41,medium,0.39,2024-05-02 07:40:47.999999992,2025,7
LAP-0760,2025-07-29 22:04:48.000000000,laptop,Finance,US,Dell,2025,7,100,65.46,16,34,5.4,Creative,Windows,True,4,2,0,0,0,2,2.17,2.0,0.0,4.9343,4.8571,0.289,low,1.0,2025-08-26 22:04:48.000000000,2025,4
LAP-0761,2020-01-28 21:07:12.000000009,laptop,HR,India,Dell,2020,73,100,16.0,91,45,10.5,Programming,Windows,False,2,18,3,4,5,6,5.22,2.466,0.1667,1.1507,0.6164,0.902,high,1.0,2020-01-31 21:07:12.000000009,2025,2
LAP-0762,2023-07-30 08:38:24.000000000,laptop,Engineering,EU,Lenovo,2022,31,100,41.02,32,9,5.9,Creative,Windows,False,2,10,0,2,4,4,7.84,3.226,0.0,1.9026,0.2903,0.412,medium,1.0,2023-08-12 08:38:24.000000000,2025,3
LAP-0763,2025-02-27 17:16:48.000000000,laptop,HR,India,Lenovo,2024,12,201,40.0,51,6,10.1,Gaming,Windows,False,2,8,0,1,3,4,8.88,6.667,0.0,5.0,0.5,0.381,medium,1.0,2025-03-21 17:16:48.000000000,2025,8
LAP-0764,2024-06-29 04:47:59.999999992,laptop,HR,US,HP,2023,20,100,54.52,48,24,5.5,Office,Windows,True,2,8,0,1,3,4,12.16,4.0,0.0,2.274,1.2,0.427,medium,1.0,2024-07-01 04:47:59.999999992,2025,4
LAP-0765,2020-02-28 07:40:47.999999975,laptop,Sales,India,Lenovo,2020,72,131,17.0,88,46,11.1,Gaming,Windows,True,2,17,2,4,5,6,4.39,2.361,0.1176,1.1528,0.6389,0.888,high,1.0,2020-03-15 07:40:47.999999975,2025,4
LAP-0766,2023-03-30 14:23:59.999999992,laptop,Sales,EU,Lenovo,2022,35,245,71.38,25,22,10.5,Gaming,Windows,True,4,4,0,0,1,3,6.6,1.143,0.0,0.8177,0.6286,0.322,low,0.79,2023-04-21 14:23:59.999999992,2025,11
LAP-0767,2020-11-28 06:43:12.000000000,laptop,Engineering,US,Acer,2019,63,197,38.0,76,33,6.2,Creative,Windows,False,3,17,3,4,5,5,6.41,2.698,0.1765,0.9841,0.5238,0.74,high,1.0,2020-12-27 06:43:12.000000000,2025,12
LAP-0768,2024-05-29 18:14:24.000000000,laptop,Engineering,EU,Dell,2023,21,109,40.0,73,7,3.4,Student,Windows,False,1,14,0,2,5,7,9.61,6.667,0.0,2.8571,0.3333,0.508,medium,1.0,2024-06-04 18:14:24.000000000,2025,8
LAP-0769,2025-08-29 08:38:24.000000000,laptop,Engineering,India,Asus,2025,6,114,68.6,12,1,3.1,Student,Windows,False,4,4,0,0,1,3,7.71,4.0,0.0,5.2333,0.1667,0.159,low,1.0,2025-09-06 08:38:24.000000000,2025,8
LAP-0770,2020-07-29 12:28:48.000000000,laptop,IT,US,Dell,2020,67,100,28.0,99,46,8.6,Creative,Windows,True,2,19,3,6,3,7,8.55,2.836,0.1579,1.0746,0.6866,0.892,high,1.0,2020-08-21 12:28:48.000000000,2025,4
LAP-0771,2023-06-29 22:04:48.000000000,laptop,HR,India,Apple,2023,32,100,67.58,12,7,4.1,Office,macOS,False,4,3,0,0,1,2,3.09,0.938,0.0,1.0131,0.2188,0.23,low,1.0,2023-07-07 22:04:48.000000000,2025,2
LAP-0772,2020-10-28 20:09:35.999999992,laptop,HR,US,Asus,2020,64,100,29.0,99,45,3.5,Office,Windows,False,1,17,2,6,4,5,7.96,2.656,0.1176,1.1094,0.7031,0.859,high,0.32,2020-11-27 20:09:35.999999992,2025,8
LAP-0773,2023-05-30 11:31:11.999999992,laptop,Sales,US,Dell,2023,33,175,61.11,27,5,10.2,Creative,Windows,False,4,4,0,0,1,3,8.52,1.212,0.0,1.1785,0.1515,0.28,low,0.41,2023-06-24 11:31:11.999999992,2025,9
LAP-0774,2019-07-30 05:45:35.999999983,laptop,Sales,India,Apple,2019,79,100,45.0,87,36,9.3,Creative,macOS,False,3,16,3,5,3,5,10.89,2.025,0.1875,0.6962,0.4557,0.766,high,1.0,2019-08-05 05:45:35.999999983,2026,1
LAP-0775,2022-06-29 15:21:35.999999992,laptop,Engineering,EU,Acer,2022,44,100,75.05,4,4,9.7,Gaming,Windows,False,4,3,0,0,1,2,5.93,0.682,0.0,0.567,0.0909,0.208,low,1.0,2022-07-13 15:21:35.999999992,2025,2
LAP-0776,2019-08-29 16:19:11.999999983,laptop,Sales,India,Dell,2018,78,100,26.0,96,46,3.8,Office,Windows,False,1,19,4,6,4,5,10.74,2.436,0.2105,0.9487,0.5897,0.901,high,0.79,2019-09-01 16:19:11.999999983,2025,5
LAP-0777,2024-02-28 10:33:35.999999992,laptop,Engineering,US,Acer,2024,24,100,72.8,0,1,5.3,Office,Windows,False,4,4,0,0,1,3,8.31,1.667,0.0,1.1333,0.0417,0.162,low,1.0,2024-03-09 10:33:35.999999992,2026,1
LAP-0778,2019-12-29 10:33:36.000000009,laptop,HR,India,Acer,2019,74,111,34.0,100,50,3.4,Student,Windows,False,1,19,3,6,3,7,11.3,2.568,0.1579,0.8919,0.6757,0.905,high,1.0,2020-01-01 10:33:36.000000009,2025,8
LAP-0779,2023-07-30 08:38:24.000000000,laptop,IT,US,Lenovo,2022,31,100,46.85,45,8,4.9,Office,Windows,False,2,8,0,1,3,4,8.28,2.581,0.0,1.7145,0.2581,0.399,medium,1.0,2023-08-26 08:38:24.000000000,2025,9
LAP-0780,2024-05-29 18:14:24.000000000,laptop,HR,India,Asus,2023,21,100,73.27,0,9,3.1,Student,Windows,False,4,5,0,0,2,3,6.15,2.381,0.0,1.2729,0.4286,0.197,low,1.0,2024-06-10 18:14:24.000000000,2025,2
LAP-0781,2025-02-27 17:16:48.000000000,laptop,IT,India,Apple,2024,12,240,43.53,55,1,11.4,Programming,macOS,False,2,11,0,2,4,5,9.42,9.167,0.0,4.7058,0.0833,0.39,medium,1.0,2025-03-16 17:16:48.000000000,2025,12
LAP-0782,2022-11-28 20:09:35.999999992,laptop,HR,India,Acer,2021,39,100,40.0,53,18,3.7,Office,Windows,True,1,12,0,2,4,6,7.5,3.077,0.0,1.5385,0.4615,0.529,medium,1.0,2022-12-25 20:09:35.999999992,2025,2
LAP-0783,2023-06-29 22:04:48.000000000,laptop,Sales,India,Apple,2023,32,261,80.79,22,8,9.7,Gaming,macOS,False,5,0,0,0,0,0,0.0,0.0,0.0,0.6003,0.25,0.191,low,1.0,2023-07-28 22:04:48.000000000,2025,10
LAP-0784,2020-03-29 18:14:23.999999983,laptop,HR,US,Lenovo,2019,71,100,16.0,94,50,10.6,Gaming,Windows,True,2,20,4,6,4,6,6.65,2.817,0.2,1.1831,0.7042,0.946,high,0.41,2020-04-03 18:14:23.999999983,2025,4
LAP-0785,2024-07-29 15:21:36.000000000,laptop,Sales,India,Apple,2024,19,286,72.44,31,2,11.4,Programming,macOS,False,4,2,0,0,0,2,7.17,1.053,0.0,1.4505,0.1053,0.198,low,1.0,2024-08-28 15:21:36.000000000,2025,12
LAP-0786,2020-03-29 18:14:23.999999983,laptop,Sales,EU,Apple,2020,71,140,20.0,93,46,9.7,Gaming,macOS,True,1,20,3,6,5,6,8.7,2.817,0.15,1.1268,0.6479,0.918,high,0.76,2020-04-18 18:14:23.999999983,2025,5
LAP-0787,2023-09-29 05:45:36.000000000,laptop,IT,EU,Acer,2023,29,100,75.2,8,8,6.4,Office,Windows,False,4,5,0,0,2,3,3.19,1.724,0.0,0.8552,0.2759,0.22,low,0.92,2023-10-24 05:45:36.000000000,2025,2
LAP-0788,2022-06-29 15:21:35.999999992,laptop,HR,EU,HP,2022,44,119,55.98,48,4,9.1,Creative,Windows,False,2,12,0,2,4,6,10.81,2.727,0.0,1.0005,0.0909,0.434,medium,1.0,2022-07-08 15:21:35.999999992,2025,4
LAP-0789,2023-04-30 00:57:36.000000000,laptop,Operations,US,Asus,2023,34,134,77.49,15,50,6.4,Programming,Windows,True,4,4,0,0,1,3,7.35,1.176,0.0,0.6621,1.4706,0.397,medium,1.0,2023-05-30 00:57:36.000000000,2025,6
LAP-0790,2024-11-28 09:36:00.000000000,laptop,Operations,US,HP,2023,15,100,40.0,50,2,3.6,Office,Windows,False,2,9,0,1,3,5,7.22,6.0,0.0,4.0,0.1333,0.379,medium,1.0,2024-12-19 09:36:00.000000000,2025,8
LAP-0791,2023-12-29 13:26:23.999999992,laptop,Sales,India,HP,2022,26,187,74.4,26,6,8.8,Programming,Windows,False,4,4,0,0,1,3,4.67,1.538,0.0,0.9846,0.2308,0.234,low,1.0,2024-01-24 13:26:23.999999992,2025,8
LAP-0792,2019-06-29 19:11:59.999999975,laptop,IT,EU,Lenovo,2019,80,215,25.0,99,47,5.0,Office,Windows,True,2,18,4,5,3,6,9.22,2.25,0.2222,0.9375,0.5875,0.904,high,0.83,2019-07-19 19:11:59.999999975,2025,10
LAP-0793,2023-04-30 00:57:36.000000000,laptop,Sales,India,Dell,2023,34,100,40.0,36,2,3.4,Office,Windows,False,2,11,0,2,4,5,8.91,3.235,0.0,1.7647,0.0588,0.411,medium,1.0,2023-05-07 00:57:36.000000000,2025,4
LAP-0794,2024-01-29 00:00:00.000000000,laptop,Operations,US,Asus,2023,25,100,44.07,43,45,10.4,Programming,Windows,True,2,9,0,1,3,5,8.39,3.6,0.0,2.2372,1.8,0.548,medium,0.5,2024-02-20 00:00:00.000000000,2025,4
LAP-0795,2023-11-29 02:52:48.000000000,laptop,Operations,India,Asus,2022,27,100,70.92,12,2,5.0,Office,Windows,False,4,4,0,0,1,3,6.03,1.481,0.0,1.077,0.0741,0.201,low,1.0,2023-12-03 02:52:48.000000000,2025,5
LAP-0796,2025-06-29 11:31:12.000000000,laptop,IT,India,Lenovo,2025,8,100,40.0,53,4,3.8,Office,Windows,False,2,11,0,2,4,5,7.91,11.0,0.0,7.5,0.5,0.399,medium,1.0,2025-07-12 11:31:12.000000000,2025,11
LAP-0797,2022-09-28 23:02:24.000000000,laptop,Finance,US,Asus,2021,41,100,62.38,6,27,6.8,Creative,Windows,True,4,4,0,0,1,3,9.46,0.976,0.0,0.9176,0.6585,0.339,low,1.0,2022-10-11 23:02:24.000000000,2025,2
LAP-0798,2020-09-28 09:35:59.999999992,laptop,Operations,India,Apple,2020,65,177,40.0,78,38,9.6,Programming,macOS,False,3,15,3,3,3,6,9.47,2.308,0.2,0.9231,0.5846,0.743,high,1.0,2020-10-08 09:35:59.999999992,2025,7
LAP-0799,2021-12-29 00:00:00.000000000,laptop,Engineering,EU,Asus,2021,50,100,40.0,55,2,4.2,Office,Windows,False,1,20,0,4,8,8,9.81,4.0,0.0,1.2,0.04,0.572,high,1.0,2022-01-16 00:00:00.000000000,2025,4
LAP-0800,2020-02-28 07:40:47.999999975,laptop,Engineering,US,Lenovo,2019,72,100,30.0,93,48,6.2,Office,Windows,False,2,20,4,6,4,6,5.52,2.778,0.2,0.9722,0.6667,0.903,high,1.0,2020-03-16 07:40:47.999999975,2025,3
LAP-0801,2023-08-29 19:12:00.000000000,laptop,Sales,India,Lenovo,2023,30,100,41.18,42,21,10.1,Creative,Windows,True,2,8,0,1,3,4,7.51,2.667,0.0,1.9607,0.7,0.458,medium,1.0,2023-09-18 19:12:00.000000000,2025,5
LAP-0802,2019-10-29 13:26:23.999999992,laptop,Sales,India,Asus,2019,76,100,46.0,87,35,8.5,Gaming,Windows,False,2,13,2,3,3,5,6.68,1.711,0.1538,0.7105,0.4605,0.729,high,1.0,2019-11-18 13:26:23.999999992,2025,3
LAP-0803,2023-12-29 13:26:23.999999992,laptop,Engineering,India,Dell,2022,26,174,42.83,53,9,7.3,Office,Windows,False,2,10,0,2,4,4,8.92,3.846,0.0,2.1988,0.3462,0.439,medium,0.34,2024-01-11 13:26:23.999999992,2025,8
LAP-0804,2019-12-29 10:33:36.000000009,laptop,Engineering,US,HP,2018,74,100,15.0,100,46,9.6,Gaming,Windows,False,2,19,3,5,4,7,8.59,2.568,0.1579,1.1486,0.6216,0.936,high,1.0,2020-01-15 10:33:36.000000009,2025,2
LAP-0805,2023-12-29 13:26:23.999999992,laptop,IT,India,Asus,2023,26,142,57.4,54,0,5.8,Programming,Windows,False,2,9,0,1,3,5,6.33,3.462,0.0,1.6385,0.0,0.359,medium,0.87,2024-01-20 13:26:23.999999992,2025,11
LAP-0806,2020-12-28 17:16:48.000000000,laptop,Operations,EU,Asus,2020,62,100,42.0,83,37,5.9,Creative,Windows,True,2,13,1,3,4,5,6.13,2.097,0.0769,0.9355,0.5968,0.718,high,0.7,2021-01-01 17:16:48.000000000,2025,4
LAP-0807,2023-06-29 22:04:48.000000000,laptop,Sales,India,HP,2023,32,104,71.08,18,0,4.3,Student,Windows,False,4,5,0,0,2,3,7.67,1.562,0.0,0.9038,0.0,0.225,low,0.44,2023-06-30 22:04:48.000000000,2025,10
LAP-0808,2022-09-28 23:02:24.000000000,laptop,Operations,India,Dell,2021,41,100,75.6,23,34,3.7,Office,Windows,True,4,5,0,1,2,2,4.52,1.22,0.0,0.5951,0.8293,0.378,medium,1.0,2022-09-29 23:02:24.000000000,2025,10
LAP-0809,2024-10-28 23:02:24.000000000,laptop,Sales,US,Lenovo,2024,16,100,60.81,0,7,9.0,Programming,Windows,False,4,3,0,0,1,2,8.34,1.875,0.0,2.4494,0.4375,0.189,low,0.75,2024-11-12 23:02:24.000000000,2026,1
LAP-0810,2025-04-29 14:24:00.000000000,laptop,HR,EU,Asus,2025,10,100,58.94,41,5,4.5,Student,Windows,False,2,12,0,2,4,6,9.48,12.0,0.0,4.106,0.5,0.345,low,1.0,2025-05-12 14:24:00.000000000,2025,6
LAP-0811,2021-12-29 00:00:00.000000000,laptop,Finance,US,Acer,2020,50,100,70.78,18,2,5.9,Creative,Windows,False,4,3,0,0,1,2,9.99,0.6,0.0,0.5844,0.04,0.251,low,1.0,2022-01-15 00:00:00.000000000,2025,8
LAP-0812,2019-05-30 08:38:23.999999975,laptop,Sales,India,Asus,2019,81,247,34.0,92,48,8.3,Gaming,Windows,False,2,19,2,4,5,8,5.18,2.346,0.1053,0.8148,0.5926,0.881,high,1.0,2019-06-23 08:38:23.999999975,2025,11
LAP-0813,2024-04-29 07:40:47.999999992,laptop,Engineering,India,Acer,2024,22,253,40.0,74,5,7.9,Creative,Windows,False,1,17,0,3,6,8,6.83,7.727,0.0,2.7273,0.2273,0.534,medium,0.9,2024-05-25 07:40:47.999999992,2025,12
LAP-0814,2024-05-29 18:14:24.000000000,laptop,Engineering,US,Acer,2024,21,100,84.14,18,28,3.2,Student,Windows,True,5,2,0,0,0,2,5.43,0.952,0.0,0.7552,1.3333,0.251,low,1.0,2024-06-06 18:14:24.000000000,2025,6
LAP-0815,2024-05-29 18:14:24.000000000,laptop,Engineering,India,HP,2023,21,212,77.0,20,7,5.2,Programming,Windows,False,5,1,0,0,0,1,6.99,0.476,0.0,1.0952,0.3333,0.179,low,0.66,2024-06-16 18:14:24.000000000,2025,11
LAP-0816,2019-10-29 13:26:23.999999992,laptop,Engineering,US,Lenovo,2019,76,100,27.0,88,49,10.1,Gaming,Windows,False,2,19,4,4,4,7,8.5,2.5,0.2105,0.9605,0.6447,0.894,high,1.0,2019-11-25 13:26:23.999999992,2025,4
LAP-0817,2025-05-30 00:57:36.000000000,laptop,IT,EU,Apple,2025,9,177,82.55,21,1,8.8,Gaming,macOS,False,5,0,0,0,0,0,0.0,0.0,0.0,1.9389,0.1111,0.108,low,0.64,2025-06-12 00:57:36.000000000,2025,11
LAP-0818,2021-05-29 22:04:47.999999983,laptop,HR,US,Lenovo,2020,57,195,75.55,24,0,10.6,Gaming,Windows,False,4,3,0,0,1,2,6.23,0.526,0.0,0.4289,0.0,0.258,low,0.48,2021-06-21 22:04:47.999999983,2025,9
LAP-0819,2019-11-29 00:00:00.000000000,laptop,IT,EU,HP,2019,75,116,17.0,92,46,11.5,Gaming,Windows,False,1,18,3,4,4,7,2.56,2.4,0.1667,1.1067,0.6133,0.906,high,1.0,2019-12-13 00:00:00.000000000,2025,4
LAP-0820,2023-10-29 16:19:12.000000000,laptop,Engineering,EU,Acer,2023,28,137,62.12,18,5,7.9,Office,Windows,False,4,4,0,0,1,3,7.23,1.429,0.0,1.3529,0.1786,0.249,low,0.36,2023-11-06 16:19:12.000000000,2025,6
